1001,1,7Networks_LH_Vis_1
1002,2,7Networks_LH_Vis_2
1003,3,7Networks_LH_Vis_3
1004,4,7Networks_LH_Vis_4
1005,5,7Networks_LH_Vis_5
1006,6,7Networks_LH_Vis_6
1007,7,7Networks_LH_Vis_7
1008,8,7Networks_LH_Vis_8
1009,9,7Networks_LH_Vis_9
1010,10,7Networks_LH_SomMot_1
1011,11,7Networks_LH_SomMot_2
1012,12,7Networks_LH_SomMot_3
1013,13,7Networks_LH_SomMot_4
1014,14,7Networks_LH_SomMot_5
1015,15,7Networks_LH_SomMot_6
1016,16,7Networks_LH_DorsAttn_Post_1
1017,17,7Networks_LH_DorsAttn_Post_2
1018,18,7Networks_LH_DorsAttn_Post_3
1019,19,7Networks_LH_DorsAttn_Post_4
1020,20,7Networks_LH_DorsAttn_Post_5
1021,21,7Networks_LH_DorsAttn_Post_6
1022,22,7Networks_LH_DorsAttn_FEF_1
1023,23,7Networks_LH_DorsAttn_FEF_2
1024,24,7Networks_LH_SalVentAttn_ParOper_1
1025,25,7Networks_LH_SalVentAttn_FrOper_1
1026,26,7Networks_LH_SalVentAttn_FrOper_2
1027,27,7Networks_LH_SalVentAttn_PFCl_1
1028,28,7Networks_LH_SalVentAttn_Med_1
1029,29,7Networks_LH_SalVentAttn_Med_2
1030,30,7Networks_LH_SalVentAttn_Med_3
1031,31,7Networks_LH_Limbic_OFC_1
1032,32,7Networks_LH_Limbic_TempPole_1
1033,33,7Networks_LH_Limbic_TempPole_2
1034,34,7Networks_LH_Cont_Par_1
1035,35,7Networks_LH_Cont_PFCl_1
1036,36,7Networks_LH_Cont_pCun_1
1037,37,7Networks_LH_Cont_Cing_1
1038,38,7Networks_LH_Default_Temp_1
1039,39,7Networks_LH_Default_Temp_2
1040,40,7Networks_LH_Default_Temp_3
1041,41,7Networks_LH_Default_Temp_4
1042,42,7Networks_LH_Default_PFC_1
1043,43,7Networks_LH_Default_PFC_2
1044,44,7Networks_LH_Default_PFC_3
1045,45,7Networks_LH_Default_PFC_4
1046,46,7Networks_LH_Default_PFC_5
1047,47,7Networks_LH_Default_PFC_6
1048,48,7Networks_LH_Default_PFC_7
1049,49,7Networks_LH_Default_PCC_1
1050,50,7Networks_LH_Default_PCC_2
2001,51,7Networks_RH_Vis_1
2002,52,7Networks_RH_Vis_2
2003,53,7Networks_RH_Vis_3
2004,54,7Networks_RH_Vis_4
2005,55,7Networks_RH_Vis_5
2006,56,7Networks_RH_Vis_6
2007,57,7Networks_RH_Vis_7
2008,58,7Networks_RH_Vis_8
2009,59,7Networks_RH_SomMot_1
2010,60,7Networks_RH_SomMot_2
2011,61,7Networks_RH_SomMot_3
2012,62,7Networks_RH_SomMot_4
2013,63,7Networks_RH_SomMot_5
2014,64,7Networks_RH_SomMot_6
2015,65,7Networks_RH_SomMot_7
2016,66,7Networks_RH_SomMot_8
2017,67,7Networks_RH_DorsAttn_Post_1
2018,68,7Networks_RH_DorsAttn_Post_2
2019,69,7Networks_RH_DorsAttn_Post_3
2020,70,7Networks_RH_DorsAttn_Post_4
2021,71,7Networks_RH_DorsAttn_Post_5
2022,72,7Networks_RH_DorsAttn_FEF_1
2023,73,7Networks_RH_DorsAttn_FEF_2
2024,74,7Networks_RH_SalVentAttn_TempOccPar_1
2025,75,7Networks_RH_SalVentAttn_TempOccPar_2
2026,76,7Networks_RH_SalVentAttn_FrOper_1
2027,77,7Networks_RH_SalVentAttn_Med_1
2028,78,7Networks_RH_SalVentAttn_Med_2
2029,79,7Networks_RH_Limbic_OFC_1
2030,80,7Networks_RH_Limbic_TempPole_1
2031,81,7Networks_RH_Cont_Par_1
2032,82,7Networks_RH_Cont_Par_2
2033,83,7Networks_RH_Cont_PFCl_1
2034,84,7Networks_RH_Cont_PFCl_2
2035,85,7Networks_RH_Cont_PFCl_3
2036,86,7Networks_RH_Cont_PFCl_4
2037,87,7Networks_RH_Cont_PFCmp_1
2038,88,7Networks_RH_Cont_PFCmp_2
2039,89,7Networks_RH_Cont_PFCmp_3
2040,90,7Networks_RH_Default_Par_1
2041,91,7Networks_RH_Default_Temp_1
2042,92,7Networks_RH_Default_Temp_2
2043,93,7Networks_RH_Default_Temp_3
2044,94,7Networks_RH_Default_PFCv_1
2045,95,7Networks_RH_Default_PFCv_2
2046,96,7Networks_RH_Default_PFCm_1
2047,97,7Networks_RH_Default_PFCm_2
2048,98,7Networks_RH_Default_PFCm_3
2049,99,7Networks_RH_Default_PCC_1
2050,100,7Networks_RH_Default_PCC_2
10,101,Cerebellum-Left
11,102,Thalamus-Proper-Left
12,103,Caudate-Left
13,104,Putamen-Left
17,105,Pallidum-Left
18,106,Hippocampus-Left
26,107,Amygdala-Left
28,108,Accubens-area-Left
49,109,VentralDC-Left
50,110,Cerebellum-Right
51,111,Thalamus-Proper-Right
52,112,Caudate-Right
53,113,Putamen-Right
54,114,Pallidum-Right
58,115,Hippocampus-Right
60,116,Amygdala-Right
8,117,Accumbens-area-Right
47,118,VentalDC-Right
1000,119,MedialWall-Left
2000,120,MedialWall-Right
